T	26	11	12	23	25	37	
T	26	11205839	11262032	11455554	30950456	498499062	
T	27	11	12	23	25	37	
T	27	11406053	11463470	11648797	31440107	495451758	
T	28	11	12	23	25	37	
T	28	11473135	11540797	11727947	31702319	497813536	
T	29	11	12	23	25	37	
T	29	11922205	11990710	12172809	32221079	495870173	
T	30	11	12	23	25	37	
T	30	11954356	12030424	12205939	32525874	498098950	
T	31	11	12	23	25	37	
T	31	12863147	12936717	13122440	34018552	497720192	
T	32	11	12	23	25	37	
T	32	12960280	13032013	13219071	34223396	502037003	
T	33	11	12	23	25	37	
T	33	13217633	13293344	13473494	35420322	503169786	
T	34	11	12	23	25	37	
T	34	12777921	12869595	13043074	33797018	501411563	
T	35	11	12	23	25	37	
T	35	12820002	12928788	13086551	33952598	500632712	
T	36	11	12	23	25	37	
T	36	13762913	13888502	14031881	36282998	503930282	
T	37	11	12	23	25	37	
T	37	13084553	13224017	13358166	34779978	501119107	
T	38	11	12	23	25	37	
T	38	14097159	14224418	14368749	37427263	502577218	
T	39	11	12	23	25	37	
T	39	12906603	13052693	13181923	34844640	498606783	
T	40	11	12	23	25	37	
T	40	12359865	12522475	12642081	33653285	498386255	
T	41	11	12	23	25	37	
T	41	12783342	12971371	13071055	34153666	500439478	
T	42	11	12	23	25	37	
T	42	13284319	13433693	13565224	35562440	500997846	
T	43	11	12	23	25	37	
T	43	13100608	13299919	13395539	34746904	499579766	
T	44	11	12	23	25	37	
T	44	14068783	14278858	14362432	36477133	503371391	
T	45	11	12	23	25	37	
T	45	14546138	14753276	14836326	37105228	500983370	
T	46	11	12	23	25	37	
T	46	14464642	14680730	14761092	37187066	503576895	
T	47	11	12	23	25	37	
T	47	14876567	15113971	15179479	37444224	501699778	
T	48	11	12	23	25	37	
T	48	14287142	14540663	14598069	37319769	501963880	
T	49	11	12	23	25	37	
T	49	14321485	14583069	14635320	37003039	505504304	
T	50	11	12	23	25	37	
T	50	15157969	15439389	15477474	38552775	503489666	
T	51	11	12	23	25	37	
T	51	13564964	13849330	13885399	35697633	502928089	
T	52	11	12	23	25	37	
T	52	13454840	13750120	13778844	35996981	500773348	
T	53	11	12	23	25	37	
T	53	13713222	14002907	14037798	36521380	500422546	
T	54	11	12	23	25	37	
T	54	14632737	14933032	14956633	37878146	501182047	
T	55	11	12	23	25	37	
T	55	13425985	13729026	13752288	35938031	501575861	
T	56	11	12	23	25	37	
T	56	13876294	14190451	14203956	37800820	499776593	
T	57	11	12	23	25	37	
T	57	14903257	15213406	15231070	38617189	501036806	
T	58	11	12	23	25	37	
T	58	13557332	13877830	13893677	36491837	499430367	
T	59	11	12	23	25	37	
T	59	13685416	14026399	14030737	36667693	500562972	
T	60	11	12	23	25	37	
T	60	13694576	14023905	14031361	36959589	498029593	
T	61	11	12	23	25	37	
T	61	13939353	14280614	14285451	37294418	502170226	
T	62	11	12	23	25	37	
T	62	13986645	14318113	14325623	37149360	499252311	
T	63	11	12	23	25	37	
T	63	15205951	15538640	15545811	38918613	498747225	
T	64	11	12	23	25	37	
T	64	15020087	15371452	15380325	39027286	498608519	
T	65	11	12	23	25	37	
T	65	15272956	15639601	15644460	39616771	499011991	
T	66	11	12	23	25	37	
T	66	14587819	14940883	14944488	37794552	496856258	
T	67	11	12	23	25	37	
T	67	15131989	15489963	15495503	39870925	499742759	
T	68	11	12	23	25	37	
T	68	15260861	15612937	15618266	39148880	498700111	
T	69	11	12	23	25	37	
T	69	17140391	17506308	17514452	41914281	500561002	
T	70	11	12	23	25	37	
T	70	14984197	15352140	15362526	38743223	498448317	
T	71	11	12	23	25	37	
T	71	14938057	15312976	15322130	39003511	497187233	
T	72	11	12	23	25	37	
T	72	15498048	15874271	15883760	40318081	496431060	
T	73	11	12	23	25	37	
T	73	15758828	16152520	16163381	39914295	499645788	
T	74	11	12	23	25	37	
T	74	14894268	15281677	15291270	39138056	496543054	
T	75	11	12	23	25	37	
T	75	15242919	15630180	15641245	39716006	496418673	
T	76	11	12	23	25	37	
T	76	16233036	16621978	16632291	41114390	498169184	
T	77	11	12	23	25	37	
T	77	15777583	16158544	16170227	40694979	497082016	
T	78	11	12	23	25	37	
T	78	15494225	15875526	15890028	40171753	495182157	
T	79	11	12	23	25	37	
T	79	15053034	15471020	15485514	39462193	497085377	
T	80	11	12	23	25	37	
T	80	15839767	16247938	16263048	40962054	496681987	
T	81	11	12	23	25	37	
T	81	15999804	16398593	16413275	41173327	496788109	
T	82	11	12	23	25	37	
T	82	16424609	16827063	16839534	42305720	498061717	
T	83	11	12	23	25	37	
T	83	16767910	17174890	17194521	41973867	497096636	
T	84	11	12	23	25	37	
T	84	18130491	18547997	18562756	43889889	498032431	
T	85	11	12	23	25	37	
T	85	16026294	16453764	16474406	41524155	496281125	
T	86	11	12	23	25	37	
T	86	16231315	16652975	16674134	41808570	496071649	
T	87	11	12	23	25	37	
T	87	18609886	19018360	19039285	45288622	496440268	
T	88	11	12	23	25	37	
T	88	17197461	17627192	17648973	43505097	498097231	
T	89	11	12	23	25	37	
T	89	18686188	19128111	19156028	45299502	496795173	
T	90	11	12	23	25	37	
T	90	18168354	18596052	18621319	44630951	496046298	
T	91	11	12	23	25	37	
T	91	17580966	18026554	18053266	44080396	496517643	
T	92	11	12	23	25	37	
T	92	18418312	18871671	18903281	45090934	496173779	
T	93	11	12	23	25	37	
T	93	18341532	18791837	18823307	44914854	495256937	
T	94	11	12	23	25	37	
T	94	17978209	18450316	18490704	44764782	496333924	
T	95	11	12	23	25	37	
T	95	17259763	17729837	17774740	43887622	494624027	
T	96	11	12	23	25	37	
T	96	17833530	18290971	18330658	44392314	493437539	
T	97	11	12	23	25	37	
T	97	17023046	17477893	17513197	43541031	494778222	
T	98	11	12	23	25	37	
T	98	17473069	17936579	17969630	44479875	492855356	
T	99	11	12	23	25	37	
T	99	19477125	19930061	19969867	46996849	495614149	
T	100	11	12	23	25	37	
T	100	17995537	18459324	18502352	45332185	494930666	
T	101	11	12	23	25	37	
T	101	18810600	19275997	19324936	45924951	494205688	
T	102	11	12	23	25	37	
T	102	18704540	19193822	19246566	46503364	493975308	
T	103	11	12	23	25	37	
T	103	19425459	19904763	19962277	47395295	494699736	
T	104	11	12	23	25	37	
T	104	18410945	18872019	18920738	46713568	493550884	
T	105	11	12	23	25	37	
T	105	18294134	18762443	18820237	46233164	491352667	
T	106	11	12	23	25	37	
T	106	17206849	17693641	17761503	44475362	492362229	
T	107	11	12	23	25	37	
T	107	19036051	19522077	19587630	47476809	492440612	
T	108	11	12	23	25	37	
T	108	18744528	19232927	19306560	47361791	491042980	
T	109	11	12	23	25	37	
T	109	20991031	21497804	21583869	49577038	495155327	
T	110	11	12	23	25	37	
T	110	21128406	21632445	21728846	49594197	493550778	
T	111	11	12	23	25	37	
T	111	20965931	21491728	21633076	49972424	492398453	
T	112	11	12	23	25	37	
T	112	20326969	20851744	20974753	49766232	493495261	
T	113	11	12	23	25	37	
T	113	19615903	20139143	20277871	49338240	491073332	
T	114	11	12	23	25	37	
T	114	20142538	20669965	20808193	49878804	490575533	
T	115	11	12	23	25	37	
T	115	20542259	21094706	21275097	50694995	493121118	
T	116	11	12	23	25	37	
T	116	18725191	19274705	19423785	48080949	490136099	
T	117	11	12	23	25	37	
T	117	20587818	21137902	21326267	50595938	491174595	
T	118	11	12	23	25	37	
T	118	21537676	22081650	22292560	51020382	492851125	
T	119	11	12	23	25	37	
T	119	19665994	20209224	20409730	49500920	489400177	
T	120	11	12	23	25	37	
T	120	19905641	20463889	20677181	49450341	488948125	
T	121	11	12	23	25	37	
T	121	19825490	20392924	20621768	50009108	489404317	
T	122	11	12	23	25	37	
T	122	20187343	20744379	20957921	50061714	489340796	
T	123	11	12	23	25	37	
T	123	21325468	21885187	22127500	50869762	490234255	
T	124	11	12	23	25	37	
T	124	20196749	20765006	20994303	50241273	490191675	
T	125	11	12	23	25	37	
T	125	20114598	20696167	20954767	50699304	489915578	
T	126	11	12	23	25	37	
T	126	19216227	19801837	20106818	49387939	487863346	
T	127	11	12	23	25	37	
T	127	20321830	20880099	21166123	50746346	489013632	
T	128	11	12	23	25	37	
T	128	20318423	20872473	21128941	50916424	487771995	
T	129	11	12	23	25	37	
T	129	23610556	24197044	24508343	54949636	489203133	
T	130	11	12	23	25	37	
T	130	22221379	22831304	23206933	52436127	469754757	
T	131	11	12	23	25	37	
T	131	22306981	22895400	23206344	53148788	470621718	
T	132	11	12	23	25	37	
T	132	20624578	21242302	21619422	50166750	466902729	
T	133	11	12	23	25	37	
T	133	19590823	20209281	20597699	49813165	468840022	
T	134	11	12	23	25	37	
T	134	20690136	21291478	21642750	50506299	468393405	
T	135	11	12	23	25	37	
T	135	22333995	22936278	23306829	52625522	468951625	
T	136	11	12	23	25	37	
T	136	23951776	24592372	25011452	55309667	470470125	
T	137	11	12	23	25	37	
T	137	21704739	22332844	22748017	53187711	467547569	
T	138	11	12	23	25	37	
T	138	21365029	22013200	22469128	52416776	465962255	
T	139	11	12	23	25	37	
T	139	22407567	23045015	23478852	54258622	468377280	
T	140	11	12	23	25	37	
T	140	24643172	25295298	25739323	56434529	468465834	
T	141	11	12	23	25	37	
T	141	23484685	24123767	24604909	55459398	467033630	
T	142	11	12	23	25	37	
T	142	23230194	23847730	24293604	55502152	467072574	
T	143	11	12	23	25	37	
T	143	22060785	22705479	23171231	53860504	466236561	
T	144	11	12	23	25	37	
T	144	22134772	22919800	23460875	54269669	466134493	
T	145	11	12	23	25	37	
T	145	21835195	22610194	23153841	53577365	465844596	
T	146	11	12	23	25	37	
T	146	21197132	21900561	22398077	52983645	466028014	
T	147	11	12	23	25	37	
T	147	22098417	22795122	23295929	53119118	465397055	
T	148	11	12	23	25	37	
T	148	21613470	22292217	22799155	53756953	465887671	
T	149	11	12	23	25	37	
T	149	22135945	22785634	23273351	54151627	464808679	
T	150	11	25	37	
T	150	25181167	62682384	433549527	
G	0	11	12	23	25	37	
G	0	27153531	27426971	27580538	69795692	709374675	
G	1	11	12	23	25	37	
G	1	10293542	10496939	10508915	27877637	417966452	
G	2	11	12	23	25	37	
G	2	9539731	9647652	9708572	25035791	447402398	
G	3	11	12	23	25	37	
G	3	7042969	7094348	7207126	18792431	384905054	
G	4	11	12	23	25	37	
G	4	6752786	6774989	6914578	18198616	388408249	
G	5	11	12	23	25	37	
G	5	9714964	9755717	9906094	26198950	558178118	
G	6	11	12	23	25	37	
G	6	9990068	10023462	10172008	26067563	525785551	
G	7	11	12	23	25	37	
G	7	9925973	9953216	10098095	25144247	507034691	
G	8	11	12	23	25	37	
G	8	8812457	8834639	8977740	22371567	485857727	
G	9	11	12	23	25	37	
G	9	8314993	8332691	8489099	20100655	410310550	
G	10	11	12	23	25	37	
G	10	11380512	11403829	11560295	28715309	620182047	
G	11	11	12	23	25	37	
G	11	9301274	9323536	9489279	22888882	459651685	
G	12	11	12	23	25	37	
G	12	10259862	10281625	10435280	26076025	541631467	
G	13	11	12	23	25	37	
G	13	9090519	9122931	9275396	22694232	464978470	
G	14	11	12	23	25	37	
G	14	9931152	9958507	10117220	24444818	500826441	
G	15	11	12	23	25	37	
G	15	9686575	9714377	9873161	24469272	493516827	
G	16	11	12	23	25	37	
G	16	9486666	9518569	9669999	23986527	475173397	
G	17	11	12	23	25	37	
G	17	9312809	9338886	9493398	23785205	476393241	
G	18	11	12	23	25	37	
G	18	9757046	9783396	9943723	24316054	494578453	
G	19	11	12	23	25	37	
G	19	10199423	10234925	10386402	24382939	484492237	
G	20	11	12	23	25	37	
G	20	9854161	9883684	10042062	23967621	485350602	
G	21	11	12	23	25	37	
G	21	9750424	9791370	9948903	24401170	490300620	
G	22	11	12	23	25	37	
G	22	9433322	9464691	9623924	23825072	485931560	
G	23	11	12	23	25	37	
G	23	10173338	10211900	10366206	24880896	484515492	
G	24	11	12	23	25	37	
G	24	10683078	10730268	10878352	25193308	491358292	
G	25	11	12	23	25	37	
G	25	10715638	10759696	10905833	24903279	486469312	
G	26	11	12	23	25	37	
G	26	10738037	10784528	10932087	24971275	483117370	
G	27	11	12	23	25	37	
G	27	10900934	10949469	11095252	25333848	490320023	
G	28	11	12	23	25	37	
G	28	10994015	11048847	11189377	25661688	488198260	
G	29	11	12	23	25	37	
G	29	10864198	10920621	11060416	25308300	485592416	
G	30	11	12	23	25	37	
G	30	11000005	11063438	11198843	25587662	490981049	
G	31	11	12	23	25	37	
G	31	10662237	10721288	10858399	25152538	485877392	
G	32	11	12	23	25	37	
G	32	10540440	10598989	10737168	24927408	484950323	
G	33	11	12	23	25	37	
G	33	10823953	10886327	11022616	25637641	486857202	
G	34	11	12	23	25	37	
G	34	10581260	10653389	10779791	24987406	482029757	
G	35	11	12	23	25	37	
G	35	10674315	10761735	10877677	25402000	485211688	
G	36	11	12	23	25	37	
G	36	10913917	11016394	11122791	25775912	487086728	
G	37	11	12	23	25	37	
G	37	10949698	11058794	11155369	26016838	486916342	
G	38	11	12	23	25	37	
G	38	11252320	11353333	11458332	26900189	482984112	
G	39	11	12	23	25	37	
G	39	11119671	11237828	11332524	26552268	486529607	
G	40	11	12	23	25	37	
G	40	11334190	11459450	11545209	26304728	487200921	
G	41	11	12	23	25	37	
G	41	11372689	11518781	11590109	26538480	487094617	
G	42	11	12	23	25	37	
G	42	11856227	11974733	12070616	27422435	489363800	
G	43	11	12	23	25	37	
G	43	11513654	11666249	11733624	26859894	485701396	
G	44	11	12	23	25	37	
G	44	11777498	11940055	11999369	27158359	480260394	
G	45	11	12	23	25	37	
G	45	11654603	11818759	11879067	27218754	485872580	
G	46	11	12	23	25	37	
G	46	12656204	12821075	12876940	28737002	486470938	
G	47	11	12	23	25	37	
G	47	11516474	11700418	11745925	27112401	482066242	
G	48	11	12	23	25	37	
G	48	11600027	11798053	11838961	27538195	488442119	
G	49	11	12	23	25	37	
G	49	11960680	12159485	12195211	27736453	481203474	
G	50	11	12	23	25	37	
G	50	11525861	11740158	11767296	27048566	482790262	
G	51	11	12	23	25	37	
G	51	12224839	12444489	12470069	27907399	485028919	
G	52	11	12	23	25	37	
G	52	13087223	13304970	13324117	30002066	484136519	
G	53	11	12	23	25	37	
G	53	12582670	12800720	12825144	29401961	482189305	
G	54	11	12	23	25	37	
G	54	13527362	13756316	13773200	30560005	486103867	
G	55	11	12	23	25	37	
G	55	12838859	13063830	13079915	29916568	483316959	
G	56	11	12	23	25	37	
G	56	12640662	12875669	12885254	29667123	483768622	
G	57	11	12	23	25	37	
G	57	13804243	14039967	14052840	31353563	489586450	
G	58	11	12	23	25	37	
G	58	13569180	13805821	13816938	31074108	483286879	
G	59	11	12	23	25	37	
G	59	12765007	13018459	13021965	30415143	483879890	
G	60	11	12	23	25	37	
G	60	13833604	14081303	14086544	32137774	491441603	
G	61	11	12	23	25	37	
G	61	13270219	13519531	13523286	30994727	483002392	
G	62	11	12	23	25	37	
G	62	13033395	13280952	13286587	31498573	486666230	
G	63	11	12	23	25	37	
G	63	14462272	14712380	14718089	33441988	490190357	
G	64	11	12	23	25	37	
G	64	14942290	15197892	15204985	33571735	484515596	
G	65	11	12	23	25	37	
G	65	16066501	16335869	16340223	35163611	486663345	
G	66	11	12	23	25	37	
G	66	15289887	15552064	15555208	33740574	489109615	
G	67	11	12	23	25	37	
G	67	14790299	15049987	15055140	32993939	484893702	
G	68	11	12	23	25	37	
G	68	15332022	15591674	15596127	33447400	484361591	
G	69	11	12	23	25	37	
G	69	14735465	15008757	15016044	32676517	487049004	
G	70	11	12	23	25	37	
G	70	14716432	14983863	14992879	32703598	484773806	
G	71	11	12	23	25	37	
G	71	14011964	14285685	14293989	33037675	486035859	
G	72	11	12	23	25	37	
G	72	13628136	13905882	13914780	31863791	488452887	
G	73	11	12	23	25	37	
G	73	14885498	15167045	15176600	33142807	484352216	
G	74	11	12	23	25	37	
G	74	13735233	14016894	14025530	32088564	484744891	
G	75	11	12	23	25	37	
G	75	14334487	14619382	14629509	32622224	490161116	
G	76	11	12	23	25	37	
G	76	17158206	17436602	17445993	36493621	488889927	
G	77	11	12	23	25	37	
G	77	17242633	17519794	17530542	37270921	489386323	
G	78	11	12	23	25	37	
G	78	15807848	16090080	16103671	35421019	495332066	
G	79	11	12	23	25	37	
G	79	17318707	17618456	17631505	37223077	491745892	
G	80	11	12	23	25	37	
G	80	16469368	16762753	16776373	36363038	490226668	
G	81	11	12	23	25	37	
G	81	16192797	16487432	16500767	37064889	496009830	
G	82	11	12	23	25	37	
G	82	17324293	17613714	17624932	38656651	492873859	
G	83	11	12	23	25	37	
G	83	17112184	17407242	17425043	37701559	491525151	
G	84	11	12	23	25	37	
G	84	16630534	16937457	16951177	37467202	495096124	
G	85	11	12	23	25	37	
G	85	18985682	19288423	19306706	40669713	494944045	
G	86	11	12	23	25	37	
G	86	18512391	18815565	18834871	40033032	493523029	
G	87	11	12	23	25	37	
G	87	17644225	17943681	17963132	39344848	497751939	
G	88	11	12	23	25	37	
G	88	18799829	19104816	19124396	40467421	495100235	
G	89	11	12	23	25	37	
G	89	17922319	18240434	18266230	40364637	493951875	
G	90	11	12	23	25	37	
G	90	17699478	18013378	18036453	39882781	498374217	
G	91	11	12	23	25	37	
G	91	18486998	18799951	18824236	40282955	495300680	
G	92	11	12	23	25	37	
G	92	17981283	18305922	18334746	40079111	494314351	
G	93	11	12	23	25	37	
G	93	18608061	18936984	18966385	41311611	499910392	
G	94	11	12	23	25	37	
G	94	20569307	20905696	20942633	43326660	499244096	
G	95	11	12	23	25	37	
G	95	20934033	21271388	21312746	44072812	499865220	
G	96	11	12	23	25	37	
G	96	19048265	19383717	19420789	42801252	504331675	
G	97	11	12	23	25	37	
G	97	20707478	21029327	21061376	44698855	502269137	
G	98	11	12	23	25	37	
G	98	19532243	19864490	19894337	44529577	502565680	
G	99	11	12	23	25	37	
G	99	19060181	19392130	19429314	44256565	505304969	
G	100	11	12	23	25	37	
G	100	19726330	20054816	20093756	44722245	503512833	
G	101	11	12	23	25	37	
G	101	18861800	19193737	19238290	43672060	504260651	
G	102	11	12	23	25	37	
G	102	20617990	20976572	21025570	45724061	506825470	
G	103	11	12	23	25	37	
G	103	19546791	19886615	19939102	45214108	504818912	
G	104	11	12	23	25	37	
G	104	20363767	20694579	20738440	46488162	505651587	
G	105	11	12	23	25	37	
G	105	21154223	21496703	21551307	47290036	511182828	
G	106	11	12	23	25	37	
G	106	24733981	25079709	25140933	49405236	507658334	
G	107	11	12	23	25	37	
G	107	21965225	22313799	22373412	47900748	506610104	
G	108	11	12	23	25	37	
G	108	21314479	21671959	21740156	48267177	511084424	
G	109	11	12	23	25	37	
G	109	20684176	21043663	21121458	47738040	507157584	
G	110	11	12	23	25	37	
G	110	20717175	21079591	21168733	48252925	507082219	
G	111	11	12	23	25	37	
G	111	21323147	21711917	21844011	48442459	510905477	
G	112	11	12	23	25	37	
G	112	23727211	24098703	24209569	51183035	509667376	
G	113	11	12	23	25	37	
G	113	22589731	22969067	23096642	52190268	509283054	
G	114	11	12	23	25	37	
G	114	24381268	24767593	24896881	52763413	513205098	
G	115	11	12	23	25	37	
G	115	23750843	24147587	24311422	52161683	511254368	
G	116	11	12	23	25	37	
G	116	29685747	30082124	30219889	56505102	510149134	
G	117	11	12	23	25	37	
G	117	24854274	25261349	25438749	53617313	515924110	
G	118	11	12	23	25	37	
G	118	22308238	22695816	22885793	51853850	513145782	
G	119	11	12	23	25	37	
G	119	23574114	23969213	24154064	53098621	513694550	
G	120	11	12	23	25	37	
G	120	25020479	25431980	25630439	53870253	518427577	
G	121	11	12	23	25	37	
G	121	23827485	24234740	24442828	54816625	516767393	
G	122	11	12	23	25	37	
G	122	25550321	25954297	26150348	54673389	515042137	
G	123	11	12	23	25	37	
G	123	24476570	24888397	25113821	52462742	517224718	
G	124	11	12	23	25	37	
G	124	24991269	25398330	25606886	54179637	517158581	
G	125	11	12	23	25	37	
G	125	29679140	30103911	30344093	57731613	516244803	
G	126	11	12	23	25	37	
G	126	30868957	31305060	31590023	59104962	519819243	
G	127	11	12	23	25	37	
G	127	24503000	24904276	25157645	54861744	519231804	
G	128	11	12	23	25	37	
G	128	24999693	25398674	25630527	55385464	520034740	
G	129	11	12	23	25	37	
G	129	24404128	24839140	25131051	56460130	522582477	
G	130	11	12	23	25	37	
G	130	23238856	23681854	24023209	53464572	501556083	
G	131	11	12	23	25	37	
G	131	26742249	27171444	27457422	54908478	499344203	
G	132	11	12	23	25	37	
G	132	25566584	26027733	26386194	53848810	504560170	
G	133	11	12	23	25	37	
G	133	28665231	29111356	29465799	57502024	503328719	
G	134	11	12	23	25	37	
G	134	26106329	26544597	26868125	54878479	503423682	
G	135	11	12	23	25	37	
G	135	26502190	26952660	27301613	55791772	503228963	
G	136	11	12	23	25	37	
G	136	25873665	26346312	26734287	56268631	502174627	
G	137	11	12	23	25	37	
G	137	27221510	27686365	28072400	57946013	505926374	
G	138	11	12	23	25	37	
G	138	28082053	28579210	29013930	58924973	510864499	
G	139	11	12	23	25	37	
G	139	28325791	28790925	29189048	59387240	507667963	
G	140	11	12	23	25	37	
G	140	26914880	27398174	27821218	58259013	505402347	
G	141	11	12	23	25	37	
G	141	29196364	29677376	30136442	59636252	510117210	
G	142	11	12	23	25	37	
G	142	26038871	26491864	26898887	58182440	510488117	
G	143	11	12	23	25	37	
G	143	28686295	29165427	29604623	60199958	510377772	
G	144	11	12	23	25	37	
G	144	29349493	29989119	30536857	60809979	513680635	
G	145	11	12	23	25	37	
G	145	27449569	28055458	28589098	58998068	512237706	
G	146	11	12	23	25	37	
G	146	31174406	31703423	32186007	62145832	511851458	
G	147	11	12	23	25	37	
G	147	30014434	30551000	31046778	60575696	512195888	
G	148	11	12	23	25	37	
G	148	28251736	28755508	29232276	61614653	514669083	
G	149	11	12	23	25	37	
G	149	30891974	31380387	31839970	62850183	513889877	
G	150	11	25	37	
G	150	23174773	54041252	439249447	
C	0	11	12	23	25	37	
C	0	5765860	6035103	6189112	18287452	502256796	
C	1	11	12	23	25	37	
C	1	9164655	9376025	9388964	25488831	495376970	
C	2	11	12	23	25	37	
C	2	8331637	8451319	8512191	23079534	496112368	
C	3	11	12	23	25	37	
C	3	9036310	9094404	9207355	24850222	568410902	
C	4	11	12	23	25	37	
C	4	4738418	4763463	4904043	13387736	367412329	
C	5	11	12	23	25	37	
C	5	4262168	4303451	4440129	12102646	380311184	
C	6	11	12	23	25	37	
C	6	5214138	5247699	5382982	14522396	433198379	
C	7	11	12	23	25	37	
C	7	5325499	5356463	5504596	14700108	435205511	
C	8	11	12	23	25	37	
C	8	7759084	7783708	7924548	21776377	656529049	
C	9	11	12	23	25	37	
C	9	6939838	6957741	7098575	18980322	502346605	
C	10	11	12	23	25	37	
C	10	4873179	4897395	5038946	13275620	418111211	
C	11	11	12	23	25	37	
C	11	6636754	6659888	6810861	18186744	496435735	
C	12	11	12	23	25	37	
C	12	6371346	6393218	6532176	17800495	494196000	
C	13	11	12	23	25	37	
C	13	7688498	7720596	7854623	21242301	578683150	
C	14	11	12	23	25	37	
C	14	6429530	6456813	6599366	17751951	498512031	
C	15	11	12	23	25	37	
C	15	6323348	6350859	6489554	17416346	477728484	
C	16	11	12	23	25	37	
C	16	6351976	6383877	6518996	17599508	474887570	
C	17	11	12	23	25	37	
C	17	6352802	6379518	6522560	17565434	476410022	
C	18	11	12	23	25	37	
C	18	6260213	6286314	6428965	17213083	472038076	
C	19	11	12	23	25	37	
C	19	6156672	6192191	6326910	17085638	475469004	
C	20	11	12	23	25	37	
C	20	6235144	6265666	6408006	17283731	480524354	
C	21	11	12	23	25	37	
C	21	6245739	6285876	6422866	17171357	480576288	
C	22	11	12	23	25	37	
C	22	6253502	6285131	6423373	17119115	476876979	
C	23	11	12	23	25	37	
C	23	6502467	6540625	6675487	17918232	481181781	
C	24	11	12	23	25	37	
C	24	6519249	6564818	6693290	17907235	478231562	
C	25	11	12	23	25	37	
C	25	6581363	6624745	6753816	17912854	475939179	
C	26	11	12	23	25	37	
C	26	6531398	6577985	6709254	17759421	478292877	
C	27	11	12	23	25	37	
C	27	6702537	6749912	6876251	18668405	479520048	
C	28	11	12	23	25	37	
C	28	6752170	6805991	6928393	18449072	476047973	
C	29	11	12	23	25	37	
C	29	6780949	6837183	6960972	19134683	479561885	
C	30	11	12	23	25	37	
C	30	6726495	6788433	6906130	18457683	480871207	
C	31	11	12	23	25	37	
C	31	6825248	6883406	7002537	18717364	480713413	
C	32	11	12	23	25	37	
C	32	6890928	6949109	7070639	18836641	479318923	
C	33	11	12	23	25	37	
C	33	6947646	7008320	7125757	19074339	480212124	
C	34	11	12	23	25	37	
C	34	7101688	7172349	7281588	19717080	481466510	
C	35	11	12	23	25	37	
C	35	6929766	7015344	7117574	18795991	479834263	
C	36	11	12	23	25	37	
C	36	7062861	7159672	7250095	19337049	480049363	
C	37	11	12	23	25	37	
C	37	7177249	7282511	7366091	19620751	478297114	
C	38	11	12	23	25	37	
C	38	7355128	7453820	7545787	19992875	479681474	
C	39	11	12	23	25	37	
C	39	7396962	7508176	7588331	19995177	480879597	
C	40	11	12	23	25	37	
C	40	7341252	7460416	7533558	19785827	479554748	
C	41	11	12	23	25	37	
C	41	7221063	7358387	7419164	19471200	479677100	
C	42	11	12	23	25	37	
C	42	7408412	7521051	7602343	20308312	480035755	
C	43	11	12	23	25	37	
C	43	7284800	7427464	7483367	19595198	477574529	
C	44	11	12	23	25	37	
C	44	7519434	7672947	7723165	20262333	480215779	
C	45	11	12	23	25	37	
C	45	7624692	7778809	7828685	21066185	481135889	
C	46	11	12	23	25	37	
C	46	7656276	7811872	7858917	20730944	477200910	
C	47	11	12	23	25	37	
C	47	7576570	7749854	7788040	20571798	478781602	
C	48	11	12	23	25	37	
C	48	7736577	7919046	7952751	21035886	481504387	
C	49	11	12	23	25	37	
C	49	8406516	8591624	8621668	21401275	479863097	
C	50	11	12	23	25	37	
C	50	7810079	8010952	8033664	20933148	481394907	
C	51	11	12	23	25	37	
C	51	8780480	8982599	9003756	21918805	482957311	
C	52	11	12	23	25	37	
C	52	8052355	8255964	8270938	21714271	481336520	
C	53	11	12	23	25	37	
C	53	7987148	8193472	8213115	21607562	481729526	
C	54	11	12	23	25	37	
C	54	8072956	8285129	8298635	21868096	480985628	
C	55	11	12	23	25	37	
C	55	8021576	8229705	8242591	21418339	479786925	
C	56	11	12	23	25	37	
C	56	8248271	8467543	8475364	22246236	482259027	
C	57	11	12	23	25	37	
C	57	8355938	8574832	8585174	22289795	481447195	
C	58	11	12	23	25	37	
C	58	8992377	9213284	9222694	23249206	480920834	
C	59	11	12	23	25	37	
C	59	8491041	8726382	8729504	22669232	483621727	
C	60	11	12	23	25	37	
C	60	9186402	9414439	9418891	23596110	482635974	
C	61	11	12	23	25	37	
C	61	9347927	9577556	9581123	23657384	481329092	
C	62	11	12	23	25	37	
C	62	8544592	8776983	8781928	22607176	481290491	
C	63	11	12	23	25	37	
C	63	8651465	8884077	8889344	22836393	482786409	
C	64	11	12	23	25	37	
C	64	8909607	9147234	9154094	23270106	480298418	
C	65	11	12	23	25	37	
C	65	8871087	9120996	9125784	23800598	480852816	
C	66	11	12	23	25	37	
C	66	9512903	9755183	9758314	23960879	483073280	
C	67	11	12	23	25	37	
C	67	9137721	9378117	9383514	23840864	480374471	
C	68	11	12	23	25	37	
C	68	10024029	10266653	10271213	24939236	483954704	
C	69	11	12	23	25	37	
C	69	9064216	9316503	9324337	23831980	482367231	
C	70	11	12	23	25	37	
C	70	10200493	10449270	10458366	24670582	481128498	
C	71	11	12	23	25	37	
C	71	8842303	9100612	9109576	23354095	480108592	
C	72	11	12	23	25	37	
C	72	9259470	9517005	9526519	24093541	482388398	
C	73	11	12	23	25	37	
C	73	8883549	9144389	9154674	23344159	477428280	
C	74	11	12	23	25	37	
